Peak_0.85V,Mean,Std_Dev,Energy,Skewness,Kurtosis,DCT_1,DCT_2,DCT_3,DCT_4,DCT_5,Peak_Height,Min_Value,Range,Coeff_Variation,Gradient_Mean,Gradient_Std,Gradient_Max,Entropy,Energy_Std_Interaction,Mean_Skewness_Interaction,Energy_Squared,Mean_Squared,Std_Log,Skewness_Abs,Kurtosis_Normalized
12.186619075210244,15.324847651329051,1.576573919444372,879331.8838859953,-0.5572191598543987,0.3648899483093388,55.881855005950925,-29.475955721542405,-5.8420740333973376,-31.70474710664747,-15.850820394376262,12.186619075210244,13.74827373188468,-1.5616546566744365,0.10287697171846752,0.057325019749329215,0.4509142717149733,-0.9905369025255965,0.6646427361989078,1386331.7146705468,8.539298733170229,773224562018.4934,234.85095553644553,0.4552540935716291,0.5572191598543987,0.2690213420829994
11.366931558097283,14.259487616794807,1.4957940657144104,761638.2837629409,-0.2692962271094641,0.3219911418979757,60.44274089632675,-15.657374041592274,-11.008722333362424,-28.18381567583508,-18.03825780330967,11.366931558097283,12.763693551080397,-1.396761992983114,0.10489816358504245,0.028248679684163308,0.29446733210288867,-0.9337929703431956,0.41007305352515766,1139254.0250735153,3.8400262157169656,580092875293.358,203.33298709352445,0.40265722015414285,0.2692962271094641,0.23739346488875024
10.971234292611086,13.437803661318378,1.4579173744327745,676903.8346015682,0.0286907489880252,0.1178186479999103,63.40101905279212,-5.0916065121476635,-14.421503022856871,-25.890166731782756,-19.181014375711943,10.971234292611086,11.979886286885604,-1.0086519942745173,0.10849372487444138,0.003112766227148463,0.05814047863471648,-0.6918444111062914,0.16985200835350892,986869.8612857953,0.38554065179725155,458198801298.3072,180.57456724014162,0.37700896835466746,0.0286907489880252,0.08686380908599328
20.65301360009014,24.139496321806448,1.8165234156300076,2171185.7231630944,-0.8126718509331541,0.9376740024822156,51.75930117002444,-25.600012331882738,9.647772611191504,-34.40769823360762,-22.10343028815415,20.65301360009014,22.32297290617644,-1.669959306086298,0.07525109019099697,0.06115444275025523,0.8729383008948118,-0.9193161412202113,0.12754890090209012,3944009.7058073324,19.61748915643651,4714047444467.249,582.715282670507,0.5969244686212941,0.8126718509331541,0.6913161619082266
18.674776465083845,21.974480785786444,1.651836948982627,1799171.6049659655,-0.8266448951180202,0.9847469806332678,47.345499744720314,-23.1500836337557,9.00396424414252,-31.66746678654675,-20.151101973170142,18.674776465083845,20.322643836803817,-1.6478673717199719,0.07517069296578616,0.06213946960265119,0.9022394773691599,-0.9975968649683804,0.08787666569316158,2971938.1346431565,18.165092364439385,3237018464115.808,482.8778058048976,0.501887977118511,0.8266448951180202,0.7260215184594685
17.08854616078427,20.276277046780635,1.5200233236661147,1531787.3520033923,-0.8161508981477018,0.9104449595131724,43.746035321250645,-21.48969055283817,7.994101176383012,-28.964302210985178,-18.245482706044605,17.08854616078427,18.75625372311452,-1.66770756233025,0.074965602383984,0.06118324371587205,0.862009559935807,-1.097159185252728,0.15153836626279632,2328352.5019419133,16.548501722821644,2346372491757.5645,411.12741087780324,0.4187256858364862,0.8161508981477018,0.6712410852526274
14.973703680229798,18.13925848929812,1.4789163884360776,1227169.7006956951,-0.8042263523940295,0.7795021785029386,43.59514231696521,-25.70847454549139,4.688937151603572,-28.744970438612963,-16.60568546197147,14.973703680229798,16.660342100862042,-1.686638420632244,0.08153124828632344,0.06556957841544186,0.7917677713197336,-1.140455554090703,0.2818638580826189,1814881.3817510598,14.58806968998066,1505945474305.562,329.03269854157384,0.3913096563947672,0.8042263523940295,0.5747012851110519
13.247529974867982,16.497217031203682,1.647301180537142,1018399.9113847034,-0.7212007628433409,0.4453848713919814,51.55232919335959,-37.85719625496103,-1.5610693793756367,-33.464353435160206,-15.168303867183052,13.247529974867982,14.849915850666541,-1.602385875798559,0.09985327685407903,0.07201425943956911,0.5667556078300242,-0.9727339997101943,0.6831723310257182,1677611.3762829427,11.897805507696251,1037138379508.3717,272.15816977463686,0.4991383066908334,0.7212007628433409,0.32836759795794124
12.156373227616642,15.208719783428624,1.5672864949806335,866086.5220323883,-0.5363435390446218,0.4185222555995449,56.714849746335005,-27.68592998480647,-6.8335972400502385,-31.02116001153,-16.122285232560294,12.156373227616642,13.64143328844799,-1.4850600608313478,0.1030518358065763,0.05527118632154441,0.4737844633767529,-0.9475357926658714,0.5702205672654849,1357405.709466109,8.157098592982063,750105863646.1586,231.3051574508532,0.44934578327945157,0.5363435390446218,0.3085626759922235
11.524531416825852,14.221142054471786,1.4890790134034115,757517.7704622187,-0.2657425535585054,0.2920091276730874,60.02947085050613,-15.393494151215783,-11.138280021143837,-28.11268496686279,-18.105836096879074,11.524531416825852,12.732063041068374,-1.207531624242522,0.10470882061740519,0.027825589370968733,0.2785664395619793,-0.8109251458546572,0.43182998061546407,1128003.8142754326,3.779162604073582,573833172566.0507,202.240881333466,0.3981578237532769,0.2657425535585054,0.2152887131889496
17.371779657375072,20.310643827169446,1.83932936726936,1540929.4521490897,-0.6098919111869836,0.8210540246909073,47.036436793326445,-22.95169141065686,5.686703753990066,-32.7047546990905,-16.59707700333717,17.371779657375072,18.471314459900086,-1.0995348025250138,0.09055987501013137,0.05523173524678337,0.7076398930999456,-0.5977911385057995,0.2108100406890831,2834276.7942281067,12.387297381190486,2374463576500.4937,412.5222526741363,0.609401036310623,0.6098919111869836,0.6053360928916081
15.323277315103915,19.00237270756302,1.653345011405044,1347966.876093552,-0.5919978608389113,0.8501578181383787,43.02860097534831,-20.56287802013031,6.811478317339205,-27.66022898373604,-19.24732312692788,15.323277315103915,17.349027696157975,-2.02575038105406,0.0870072930354078,0.05150813135434572,0.7094304896981778,-1.22524358487047,0.18310823958867187,2228654.310128515,11.249363993741017,1817014699045.4094,361.0901685171359,0.5028005214419504,0.5919978608389113,0.6267933613343869
14.330099766629576,16.288557629373283,1.7058223189207935,993780.8105849744,-0.3571996340201946,0.3577703764812163,53.88761389146019,-20.294204157378232,-2.47347724529732,-29.745084798347133,-19.45477871746604,14.330099766629576,14.58273531045249,-0.25263554382291353,0.10472519155394207,0.03740780009576288,0.3574849053349773,-0.14810190929013461,0.47187779220403353,1695213.4868110467,5.818266823928986,987600299486.9287,265.3171096454146,0.5340472988164914,0.3571996340201946,0.2637723162407361
16.090972438600236,19.938754002169823,1.7513655626883984,1484301.5181873585,-0.4896360815259356,0.3272834794237202,47.68586035217145,-20.69030728862128,6.443404497623254,-28.7491007427203,-19.252292188625233,16.090972438600236,18.187388439481424,-2.096416000881188,0.08783726212878872,0.04300829284070656,0.4003121412263242,-1.1970179347896666,0.6347257775256864,2599554.5635994473,9.762733380131998,2203150996893.2974,397.55391115904314,0.5603958108889177,0.4896360815259356,0.2412953310556007
11.106782147037803,15.157011829983343,1.5586987301860948,860169.655325962,-0.327792549616746,0.1394822047827126,44.54461636631282,-20.814192826029824,-1.3697785835988032,-26.482383517558,-16.34427653975854,11.106782147037803,13.598313099797249,-2.4915309527594456,0.1028368089067751,0.0337091397860019,0.2138252499867367,-1.5984685741530649,0.7485285319008828,1340745.349501188,4.9683555523214205,739891835943.5842,229.735007614255,0.44385133226598666,0.327792549616746,0.10283563606287681
13.818763844836685,16.838560178782952,1.6631200740076575,1060752.9013041055,-0.3833910899897379,0.5430854646596952,51.54727691671815,-18.830665750697072,-0.7265769653148847,-28.730709502146205,-18.899158550317196,13.818763844836685,15.175440104775294,-1.3566762599386095,0.09876854406563507,0.03786697976602329,0.45630487423811705,-0.8157416129985013,0.3328244183338817,1764159.4437207214,6.455753940801392,1125196717625.0774,283.53710889449496,0.5086954068688045,0.3833910899897379,0.4003990278314315
12.28908971384529,16.404112467664124,1.6592998699308548,1007197.5139770168,-0.4806065805213775,0.3164298960246849,51.92259094875872,-21.84298259038858,-5.1615218846233955,-28.09871687130253,-13.5015669065077,12.28908971384529,14.744812597733269,-2.4557228838879794,0.10115145651373465,0.04861405562982283,0.3899721788835183,-1.479975327901737,0.6541631139139018,1671242.7039367442,7.88392439957215,1014446832161.4829,269.09490585177355,0.5063957543252782,0.4806065805213775,0.2332933414531277
16.549449883271514,16.926670240394543,1.5848222715072084,1070833.279254794,-0.3242188168714737,0.3659868511723667,49.72131850411181,-14.059533538329593,-1.6736615997700046,-26.95926456521729,-14.863572802008903,16.549449883271514,15.341847968887334,1.2076019143841794,0.09362870830843224,0.030356189032964217,0.34447036719813917,0.7619793894087088,0.41951979547359675,1697080.4300340954,5.487944998914302,1146683911959.5754,286.5121654270583,0.460472275810695,0.3242188168714737,0.2698300524399541
12.541091856364424,14.27622547891575,1.446475220749956,762870.2611320667,-0.4174207933481526,0.2604417326432884,39.19609650677877,-17.60390545637634,0.4402976661076331,-22.319195079367855,-12.920769979084415,12.541091856364424,12.829750258165793,-0.2886584018013689,0.10132056416964123,0.04229331027817404,0.3297177651582166,-0.1995598650187102,0.6629085146199643,1103472.9293745828,5.959193365426121,581971035319.7076,203.81061392484324,0.36912972171326774,0.4174207933481526,0.19201511243253386
16.773624652386037,19.82713014809436,1.7144602054124956,1467381.7880285638,-0.6408577301737098,0.5351156230796081,46.41878372980747,-23.0645448338607,6.119350216427428,-26.32689421402165,-16.206809671223976,16.773624652386037,18.112669942681862,-1.3390452902958252,0.0864704166332702,0.05541523493077254,0.585604810078681,-0.781030249788359,0.48718107971314434,2515767.6817220068,12.706369622566482,2153209311837.905,393.1150899094722,0.5390982878761557,0.6408577301737098,0.39452312610271006
11.555792710789486,13.71086938997267,1.5523830668663146,705423.9698392523,-0.311255308528568,0.2247236138041404,46.24741298158504,-18.306156015746005,-5.850304208322257,-25.003661329899735,-15.88809715581034,11.555792710789486,12.158486323106356,-0.6026936123168696,0.11322280313379754,0.03524119852187947,0.2644738696889779,-0.38823768520685265,0.5778908639542655,1095088.225740069,4.267580882170842,497622977223.7703,187.98793942888955,0.439791219181818,0.311255308528568,0.16568131970596198
14.04000486062336,16.81867954831113,1.828018604875356,1060406.6931124758,-0.469727380790962,0.2724293492524765,56.52718775771744,-27.42907251436916,-2.609401963593169,-31.663090306083728,-18.030418654397497,14.04000486062336,14.990660943435776,-0.9506560828124151,0.1086897814146189,0.05105456634263111,0.35772550185156216,-0.5200472659723084,0.7195119613325272,1938443.1637439576,7.900194292590707,1124462354797.7363,282.86798174877913,0.6032326561723177,0.469727380790962,0.20085318737409483
18.5860635540266,21.0537376481533,1.7746394247160684,1653946.138036815,-0.6098118853484724,0.6645249958010124,44.86445544906627,-23.679407106278543,7.105574565737678,-26.994997077765927,-22.04841148219586,18.5860635540266,19.279098223437234,-0.6930346694106326,0.08429094413213697,0.05140161955902121,0.6365809065237514,-0.39052139598234165,0.333510554941272,2935158.0229170164,12.838819448852478,2735537827526.895,443.2598689572677,0.573597266921366,0.6098118853484724,0.48993239481218265
13.806921343822136,17.74349308675976,1.6267046496725028,1176254.933842169,-0.4524677729528074,0.1789000623913268,44.29643154783817,-18.363650674173662,3.7261175205679624,-29.07402791142315,-15.062037171479528,13.806921343822136,16.116788437087255,-2.309867093265119,0.09167894060102318,0.04148176608041767,0.28451102405938844,-1.4199670969960547,0.8703433476057474,1913419.3700812783,8.028358801369722,1383575669388.0452,314.83154691989137,0.4865562872802375,0.4524677729528074,0.13189712434184722
14.663067194859828,17.574858598871863,1.574399559255118,1153568.010291048,-0.365108829053715,0.3259600983239106,40.58544127730671,-17.87330175081995,8.045654878080263,-27.759817863958208,-13.256283081781753,14.663067194859828,16.000459039616747,-1.3373918447569189,0.0895824879330952,0.032707357272970944,0.3449795933345577,-0.8494615159159802,0.4988622825110768,1816176.9669730295,6.41673604381872,1330719154366.8477,308.87565477034025,0.45387397372277466,0.365108829053715,0.24031964575320303
11.72206479517036,14.87037593784699,1.635779089073922,829193.2781850619,-0.4845990857895305,0.20514316935169,47.9661592769284,-25.314061491369333,-0.8615731505415406,-28.606750959229736,-14.683123315619271,11.72206479517036,13.234596848773068,-1.5125320536027083,0.11000253758283485,0.053307129147170236,0.31529700652526943,-0.9246554467281134,0.8776303178579771,1356377.0252557797,7.206170584827284,687561492587.2894,221.12808053289876,0.4921192040479171,0.4845990857895305,0.1512453028477661
14.90679686108868,17.31927024341639,1.612315703712202,1120972.513082289,-0.4311616939932775,0.3050540635700387,44.75231159776848,-22.67129474673201,2.120025413510524,-28.64796277875531,-13.955574726632182,14.90679686108868,15.706954539704189,-0.8001576786155091,0.09309374356544597,0.04013845617585346,0.3626673914324127,-0.49627853391890786,0.6049974615195342,1807361.5862723063,7.467405896878774,1256579375086.0225,299.9571217644884,0.4776714770866877,0.4311616939932775,0.22490631482101606
15.45614671264115,17.152967147380657,1.6894096245423118,1100675.4232370737,-0.4367805991912337,0.3734020657724346,51.11681769369946,-23.960309708617583,-3.1026304904211406,-28.025640506066463,-16.851601225259138,15.45614671264115,15.463557522838345,-0.007410810197194806,0.09849080972649008,0.043018874887166124,0.4038499573199537,-0.004386627165887161,0.5287631546978921,1859491.6535138949,7.49208326854047,1211486387318.1113,294.2242819591201,0.5243791392323195,0.4367805991912337,0.2752970459616627
10.536940005742348,13.016091701872664,1.482083992168825,635834.3758409425,-0.4350777463460095,0.191056905449678,44.85508250918083,-19.64341249682321,-0.3292917878135919,-24.673759833496312,-12.82192452313113,10.536940005742348,11.53400770970384,-0.9970677039614912,0.11386551546935843,0.049540351856935144,0.28831340212846246,-0.6727470929464326,0.8339992002448058,942359.950104517,5.663011843883754,404285353501.0409,169.41864319155843,0.3934492068929404,0.4350777463460095,0.1408599643712949
10.900843147281446,13.590863999660442,1.5286403415181884,693014.0461663923,-0.2415586516673654,0.1065278126811053,48.15272141913549,-13.84092039603098,0.2180062169655462,-26.67621608231137,-13.193777531903375,10.900843147281446,12.062223658142253,-1.1613805108608073,0.11247558215810448,0.027169449971613698,0.16041422878386277,-0.7597473857780659,0.6534097270474271,1059369.2282086955,3.2829907827525133,480268468183.9145,184.71158425726622,0.42437868117428773,0.2415586516673654,0.07853944804295351
17.595222083852534,20.43549329478385,1.8323522647921635,1559682.3682918618,-0.5187994586643667,0.3842270231273432,49.42484651144434,-26.31240032356132,8.015785909723656,-28.568744938115323,-17.039047720481364,17.595222083852534,18.603141029991686,-1.007918946139153,0.08966518387707424,0.04651824885646702,0.4464714790473035,-0.5500683247458392,0.585908107955423,2857887.5198959983,10.601922858873158,2432609089960.5107,417.6093862011557,0.605600537500351,0.5187994586643667,0.28327793052453354
17.786805184719512,21.578663234390095,1.8196131303062857,1737458.6345252823,-0.5504984034853759,0.4419956145742842,48.68101199246936,-23.194018710721423,6.271476458216994,-32.25797986335668,-19.81383804385019,17.786805184719512,19.75905010408381,-1.9722449193642966,0.0843246455861597,0.04642058276965107,0.4932726326998904,-1.0838814447296854,0.5337819826100443,3161502.5447462336,11.879019659880326,3018762506686.4585,465.6387069832188,0.5986239182232961,0.5504984034853759,0.3258688105235779
12.078137893418306,16.629740211174557,1.614536730020356,1034269.2318135597,-0.4490177937490322,0.3297690368566988,43.5548253807615,-26.704454046700512,2.447443240748207,-28.41875155315286,-13.329346450589728,12.078137893418306,15.0152034811542,-2.937065587735894,0.09708730915499059,0.043593929357804095,0.3848014752780168,-1.8191382796893578,0.5952109135453537,1669865.6634929301,7.467049260241165,1069712843876.2108,276.548259491156,0.4790480672411721,0.4490177937490322,0.2431278506948575
13.11888389313099,15.86807064807177,1.5615998801889224,941937.934330001,-0.4523892315765148,0.6147491880604607,41.69680826887736,-19.26758278301751,3.0552134332730905,-27.197189337835468,-15.838336441515397,13.11888389313099,14.306470767882848,-1.187586874751858,0.09841145239636097,0.04452028132791851,0.5273574905118521,-0.7604936976578449,0.318517317356267,1470930.1653951306,7.178544287083037,887247072129.8693,251.79566609219685,0.4457108663570947,0.4523892315765148,0.45323433101603655
15.03724629587724,19.436513520324876,1.7707096576984394,1411284.4082678491,-0.5275258978610656,0.5359288547211052,42.87845695618422,-24.082373050696255,6.80338630043471,-32.08632936258425,-20.909517466814588,15.03724629587724,17.665803862626436,-2.628557566749196,0.0911022264839718,0.04805878382309938,0.5317107863081241,-1.4844655872725785,0.4201485319192293,2498974.9314791076,10.253264246098121,1991723681019.933,377.7780578257717,0.5713804084323989,0.5275258978610656,0.3951226950100849
